COACHELLA_SENTIMENT,COACHELLA_YN,NAME,RETWEET_COUNT,TEXT,TWEET_COORD,TWEET_CREATED,TWEET_ID,TWEET_LOCATION,USER_TIMEZONE
positive,yes,sydneyllaneza,1,I'm so excited _Ÿ˜œ #coachella2015 http://t.co/90MX9OnhYR,"[33.21839203, -87.54452649]",2015-01-06 10:48:00,5525370000000000,University of Alabama ,Quito
positive,yes,Kittykatcox,0,Oh &amp; @KasabianHQ &amp; @royalblooduk there is no way that I'm missing either of these this time #coachella2015,,2015-01-06 10:48:00,5525370000000000,,
positive,yes,trapth0t,1,Drake headlining tho #Coachella2015,,2015-01-06 10:48:00,5525370000000000,,Pacific Time (US & Canada)
positive,yes,AcauPhu,0,This Coachella lineup in pretty damn good #Coachella2015 http://t.co/EbQUCVCCiz,,2015-01-06 10:48:00,5525370000000000,Summoner's Rift,Central Time (US & Canada)
positive,yes,_HMBossss,1,â€œ@Raury: Who's responsible... _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ #Coachella2015 http://t.co/3Y2iDeYYewâ€ù _Ÿ˜‚_Ÿ˜_,,2015-01-06 10:48:00,5525370000000000,810,Quito
positive,yes,AGood_Day,0,ACDC AT #Coachella2015 !! #RockBoner #Legends,,2015-01-06 10:47:00,5525370000000000,Los Angeles,
positive,yes,Moe_Neeky,1,It's out it's out!! #Coachella2015 http://t.co/MGNFSBc07c,,2015-01-06 10:47:00,5525370000000000,,
positive,yes,Mu_Chmr,0,"#stromae &amp; #ACDC in #Coachella2015. I want to be there... I will, one day. #USA #music #California.",,2015-01-06 10:47:00,5525370000000000,"Toulouse, France",Paris
positive,yes,FranndalayBayy,3,Yeah I'm in there #Coachella2015,,2015-01-06 10:47:00,5525370000000000,Constant drinking n love songs,
positive,yes,haileyholler,1,When you and @juliiibrooo are going to Coachella in April. â˜ºï¸è never been more happy #Coachella2015 http://t.co/orBjLJfjPi,,2015-01-06 10:47:00,5525370000000000,PNW,
positive,yes,OfficialSako,4,This line upppppp _Ÿ˜ç_Ÿ˜ç #Coachella2015 http://t.co/oqnR5cGz9C,,2015-01-06 10:46:00,5525370000000000,LA âœˆ SD ,Pacific Time (US & Canada)
positive,yes,aheywood96,0,â€œ@dash_radio: #Coachella2015 line up announced! Who are you excited to see?! http://t.co/hgRH4yt8X3â€ù nah,,2015-01-06 10:46:00,5525370000000000,,London
positive,yes,carternyc891,0,Yoooooo that #coachella2015 lineup _Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ™Œ_Ÿ™Œ_Ÿ™Œ_Ÿ™Œ_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ™Œ_Ÿ™Œ_Ÿ™Œ_Ÿ™è_Ÿ™è_Ÿ™è_Ÿ˜Å_Ÿ˜Å_Ÿ˜Å_Ÿ˜Å,,2015-01-06 10:46:00,5525370000000000,New York City,Eastern Time (US & Canada)
positive,yes,livemusicblog,1,RT @justinpward: &lt;3 #Coachella2015 LINEUP: @PandaBear @TameImpala @ratatatmusic @warondrugsjams @ISO50 @GlassAnimals @FlyingLotus http://t.â€_,,2015-01-06 10:45:00,5525370000000000,Everywhere,Pacific Time (US & Canada)
positive,yes,Dinasamra,0,COACHELLLAAAAAA!!!! @coachella #Coachella2015,,2015-01-06 10:45:00,5525360000000000,Boston,Eastern Time (US & Canada)
positive,yes,whitneyisfierce,0,I am feeling hashtag BLESSED bc of the #Coachella2015 lineup _Ÿ™è_Ÿ™è_Ÿ™è_Ÿ™è_Ÿ™è,,2015-01-06 10:45:00,5525360000000000,Las Vegas,Alaska
positive,yes,ohmanmorgan,0,Stoked on some of the #coachella2015 lineup; don't know a lot of the artists; but still can't wait for the overall experience!,,2015-01-06 10:45:00,5525360000000000,"huntington beach, CA",Pacific Time (US & Canada)
positive,yes,britttsan,1,RT @krissallegra: This surprising day every year is like Christmas #Coachella2015,,2015-01-06 10:45:00,5525360000000000,,Pacific Time (US & Canada)
positive,yes,amorxpuro,1,RT @_iammochi: Sweet lordddd babyyy Jesus! #coachella2015 http://t.co/4sD5cfJ1qV,,2015-01-06 10:44:00,5525360000000000,AZ's chopping block ,Pacific Time (US & Canada)
positive,yes,Tony_sarandos,1,@petetong @Alesso @Ingrosso @KygoMusic @kaskade all in one festival! #hype #coachella2015,,2015-01-06 10:44:00,5525360000000000,beverly hills CA,Pacific Time (US & Canada)
positive,yes,SINSince86,0,Beyond fucken excited! !!! #Coachella2015 http://t.co/jqm6uWbZp1,,2015-01-06 10:43:00,5525360000000000,"Los Angeles, CA",
positive,yes,THENlGHTSTALKER,0,Can't wait for @coachella 2015. #coachella2015 http://t.co/opdJxzb4y4,"[34.00066081, -117.90188824]",2015-01-06 10:43:00,5525360000000000,ALFONSO M. PHOTOGRAPHY,
positive,yes,Kfredddd,1,So happy I got my ticket presale bc that lineup.... _Ÿ”¥ #coachella2015,,2015-01-06 10:43:00,5525360000000000,,Pacific Time (US & Canada)
positive,yes,softshoeraps,0,Steely Dan and Lil B #Coachella2015 can't wait. Lol,,2015-01-06 10:43:00,5525360000000000,City Of Angels,Eastern Time (US & Canada)
positive,yes,lalalaellenn,0,Such a great lineup _Ÿ˜ç #Coachella2015,,2015-01-06 10:43:00,5525360000000000,,Pacific Time (US & Canada)
positive,yes,TWilliamson85,3,Just got 10000x more hyped. My lord. #Coachella2015,,2015-01-06 10:43:00,5525360000000000,,Pacific Time (US & Canada)
positive,yes,MNRFlatStanley,0,The Lineup is finally here! #coachella2015 #musicfestival _Ÿ˜ç_Ÿ’–_ŸŒ__ŸŒµ_Ÿ_¶_Ÿ___Ÿ_»_Ÿ_º_Ÿ_·_Ÿ_¸_Ÿ___Ÿ™Œ_Ÿ™Œ_Ÿ™Œ http://t.co/ahD4OE5DV7,,2015-01-06 10:43:00,5525360000000000,Orange County,Arizona
positive,yes,_iammochi,1,Sweet lordddd babyyy Jesus! #coachella2015 http://t.co/4sD5cfJ1qV,,2015-01-06 10:42:00,5525360000000000,this.lil.mama.is.bi-coastal.,Eastern Time (US & Canada)
positive,yes,anNOTaGEE,0,"Well, well. #Coachella2015",,2015-01-06 10:42:00,5525360000000000,,Pacific Time (US & Canada)
positive,yes,Elise_Michelle,0,MADEON. _Ÿ˜__Ÿ˜__Ÿ˜__Ÿ˜_ finally I get to see you @madeon #Coachella2015,,2015-01-06 10:42:00,5525360000000000,,Arizona
positive,yes,DeolaCola,0,"Steely Dan, Drake, SBTRKT, Toro y Moi, AC/DC, Flying Lotus, Florence + Machine and Alabama Shakes alone got me hype. #Coachella2015",,2015-01-06 10:41:00,5525350000000000,Electric Ladyland  ,Eastern Time (US & Canada)
positive,yes,chowmaine_,1,RT @thenickflores: Can we just fast forward to April in the California desert on a half dozen different drugs at the best festival on earthâ€_,,2015-01-06 10:41:00,5525350000000000,wessst coast baby.,Tijuana
positive,yes,RobBrigade,0,"â€œ@/poshstradamus: This line up is hella poppin Azealia Banks, FKA Twigs, Tame Impala, Flosstradamus, Circa Survive etc etc #Coachella2015â€ù",,2015-01-06 10:41:00,5525350000000000,,Eastern Time (US & Canada)
positive,yes,MPDreamTeam,0,Drake and circa on the same day! #Coachella2015,,2015-01-06 10:40:00,5525350000000000,,Pacific Time (US & Canada)
positive,yes,JackieHisaw,0,Yessssssss. Definitely some artists I'm excited about for this year's coachella! #Coachella2015 http://t.co/JWshKEH3oC,,2015-01-06 10:40:00,5525350000000000,"Burbank, CA",
positive,yes,torresl1,0,Line up released!!! #coachella2015 http://t.co/5TbX4PNw6V,,2015-01-06 10:40:00,5525350000000000,,
positive,yes,Versxce__,2,"""@shewchuk: #Coachella2015 lineup is here. This finally may be there year I go. Tix on sale tomorrow. http://t.co/doaoL80SgU"" crying",,2015-01-06 10:40:00,5525350000000000,Nirvana,Hawaii
positive,yes,ay0oc,0,Its gna be my first time this year and im super excitteeddd_Ÿ˜Å_Ÿ˜Å_Ÿ˜Å #Coachella2015 http://t.co/1OFTmCIDto,,2015-01-06 10:40:00,5525350000000000,"el aye , ca.",Pacific Time (US & Canada)
positive,yes,jFonsecaMiami,0,Not bad. #coachella2015 http://t.co/WLb0t4rjzw,,2015-01-06 10:40:00,5525350000000000,click:,Eastern Time (US & Canada)
positive,yes,ColbyGoodjams,0,Festival season is coming! _Ÿ˜__Ÿ˜†_Ÿ_µâœ¨ #coachella2015 #lineup #coachellalineup #festivalseason http://t.co/4Bx5NXfqG7,,2015-01-06 10:39:00,5525350000000000,"Los Angeles, CA and Delaware",
positive,yes,car0love,1,LETS FUGGIN GO @coachella #basicpost #Coachella2015 #Coachellalineup,,2015-01-06 10:39:00,5525350000000000,// LA // ,Pacific Time (US & Canada)
positive,yes,helloitsjanice,0,IM SO READY FOR THIS _Ÿ˜ç #Coachella2015 http://t.co/CTRz0gr738,,2015-01-06 10:39:00,5525350000000000,San Francisco,Pacific Time (US & Canada)
positive,yes,chowmaine_,0,I'm so happy Flosstradmus is coming back to #Coachella2015 _Ÿ˜ç,,2015-01-06 10:39:00,5525350000000000,wessst coast baby.,Tijuana
positive,yes,kobro,0,Me when the lineup came out #coachella2015 http://t.co/3L8AMSdnFk,,2015-01-06 10:39:00,5525350000000000,"Los Angeles, CA",Pacific Time (US & Canada)
positive,yes,Curner_Bur,0,"I'm not crazy about the line up but I'd still be down to go. Brand new, hoizer, Nero and acdc?#Coachella2015 http://t.co/H92EJ2f1vO",,2015-01-06 10:39:00,5525350000000000,"Tucson,Arizona",
positive,yes,immabeahippo,0,THE COACHELLA LINEUP HOLy fuCK SOMEONE TAKE ME #Coachella2015 http://t.co/gouJiC2xdi,,2015-01-06 10:39:00,5525350000000000,SOMERSET,London
positive,yes,CharlotteAukim,0,Florence and the Machine @coachella _Ÿ™Œ #excited #coachella2015 _Ÿ_‰,,2015-01-06 10:38:00,5525350000000000,London,
positive,yes,sexy4yexy,0,â€œ@_AbbyT: SHUT UP #Coachella2015 http://t.co/HZUmuy5umAâ€ù stromae is going to be there _Ÿ˜_,,2015-01-06 10:38:00,5525350000000000,,Arizona
positive,yes,Jenn1973,0,@kroq @coachella @theweeknd Yes! Now I have an awesome 16th Birthday present for my daughter! #Coachella2015,,2015-01-06 10:37:00,5525340000000000,"Pennsylvania, United States",Eastern Time (US & Canada)
positive,yes,GraybieBaybie,0,I knew @fucktyler would be on line up! #coachella2015,,2015-01-06 10:37:00,5525340000000000,,
positive,yes,jenniphermars,0,Can't believe all the return artists this year _Ÿ™†#coachella2015,,2015-01-06 10:37:00,5525340000000000,,Pacific Time (US & Canada)
positive,yes,___dennisss,0,"If this is the real lineup for coachella this year, I am beyond excited #Coachella2015 #excited http://t.co/EQPOaIh2Pi",,2015-01-06 10:37:00,5525340000000000,Los Angeles,Pacific Time (US & Canada)
positive,yes,JunoCassandra,0,"Madeon, AC DC, The Weekend &amp; Kiesza #Coachella2015 _Ÿ˜ç",,2015-01-06 10:36:00,5525340000000000,With the boys Downtown.,
positive,yes,little_belguese,0,And there's so much edm this year too?! Ahhhhh im fuckin stoked #coachella2015,,2015-01-06 10:36:00,5525340000000000,a Bar out in Mars,Eastern Time (US & Canada)
positive,yes,KBaumNue,0,AC/DC and Drake..Im hyped! #Coachella2015 A curators dream festival.,,2015-01-06 10:36:00,5525340000000000,"ÃœT: 40.740376,-73.990098",Quito
positive,yes,kevinjn,0,"Better get your on fleek ethnic garb out of the steam trunk, ladies and gents. #Coachella2015 is on its way.",,2015-01-06 10:36:00,5525340000000000,Writertown.,
positive,yes,Jen_2point_oh,0,Weekend 2CampingTickets purchased and paid off.#Coachella2015  here we come.,,2015-01-06 10:36:00,5525340000000000,San Diego,Pacific Time (US & Canada)
positive,yes,frankthetank817,0,I'm coming for you #Coachella2015 the lineup is ILL,,2015-01-06 10:35:00,5525340000000000,Life is for Living,Mountain Time (US & Canada)
positive,yes,DjSikWithIt,0,So the #Coachella2015 line up was revelaed.... Im a lil excited and lil unimpressed... http://t.co/oyU0YLkyDd,,2015-01-06 10:35:00,5525340000000000,"Los Angeles, CA",Pacific Time (US & Canada)
positive,yes,hannahmaetion,0,Brand New at #Coachella2015 means I am going to have a high school Hannahaissance SO HARD,,2015-01-06 10:35:00,5525340000000000,,Central Time (US & Canada)
positive,yes,suzykzr,0,"Here we go, #Coachella#Coachella2015 http://t.co/JfS0w69UcK",,2015-01-06 10:35:00,5525340000000000,"Seattle, WA",Pacific Time (US & Canada)
positive,yes,gee_thirteen,0,#coachella2015 lineup brings tears to my eyes!!!,,2015-01-06 10:35:00,5525340000000000,Chicago,Central Time (US & Canada)
positive,yes,msmorgsss,1,I'm coming for you champagne papi @Drake #Coachella2015 _Ÿ˜__Ÿ˜__Ÿ˜_,"[33.7196794, -116.39030455]",2015-01-06 10:35:00,5525340000000000,,
positive,yes,_LoveVirginia,0,Florence and the machine _Ÿ˜ç I can't wait #coachella2015,,2015-01-06 10:35:00,5525340000000000,,Pacific Time (US & Canada)
positive,yes,KRIS10NAKA,0,"#Coachella2015 lineup- nothing compared to last year, but still good and still going. #Countdown starts now",,2015-01-06 10:34:00,5525340000000000,San Francisco,Pacific Time (US & Canada)
positive,yes,lauren_michelll,0,Coachella lineup was just released I repeat Coachella lineup just announced!!! FREAKING #coachella2015,,2015-01-06 10:34:00,5525340000000000,Ñ•alÑ‚ laÄ¸e cÎ_Ñ‚y,Mountain Time (US & Canada)
positive,yes,jimsorock,0,This might be the best @coachella lineup yet. http://t.co/0UDcnLK6Zy #Coachella2015,,2015-01-06 10:34:00,5525340000000000,"Los Angeles, CA",Pacific Time (US & Canada)
positive,yes,CynthiaOrlando,2,RT @wxpnfm: Nice to see our boys @warondrugsjams rockinâ€™ the #Coachella2015 lineup! Remembering when they were at #FreeAtNoon: http://t.co/â€_,,2015-01-06 10:34:00,5525340000000000,,Pacific Time (US & Canada)
positive,yes,michaelpeternel,0,It's official. It's about to go down... #Coachella2015 http://t.co/w8bxCVUedb,,2015-01-06 10:34:00,5525340000000000,,Pacific Time (US & Canada)
positive,yes,ClarissaMarieM,0,I. Can't. Wait. _Ÿ˜Å_Ÿ˜ƒ_Ÿ˜_â˜ºï¸è #Coachella2015 http://t.co/zNMdpLmWJT,"[33.29408804, -111.80650896]",2015-01-06 10:34:00,5525340000000000,Arizona ,Pacific Time (US & Canada)
positive,yes,krissallegra,1,This surprising day every year is like Christmas #Coachella2015,"[34.44748867, -118.49480756]",2015-01-06 10:33:00,5525340000000000,"Los Angeles, California",Eastern Time (US & Canada)
positive,yes,ZEESSOU,1,Here you go. Another solid lineup courtesy of your friends at @goldenvoice. #coachella2015 #coachellaâ€_ http://t.co/r418fs7C77,"[34.0624598, -118.35441724]",2015-01-06 10:33:00,5525330000000000,"iPhone: 33.978592,-117.378487",Pacific Time (US & Canada)
positive,yes,lioneesssssss,2,â€œ@Tladyxo: GOING EVEN IF I HAVE TO SELL MY GRANDMA #Coachella2015 http://t.co/3JniAsEGdvâ€ù@MarcTheGreat__ Tyler the creator and fka twigs _Ÿ˜ç_Ÿ˜_,,2015-01-06 10:33:00,5525330000000000,,
positive,yes,MoCasualtiez818,0,Oh you know its coachella #coachella #Coachella2015 Season _Ÿ˜Å_Ÿ˜Å_Ÿ˜Å_Ÿ™Œ_Ÿ™Œ_Ÿ™Œâ›ºï¸èâ›ºï¸è http://t.co/xVKP1aYWEV,,2015-01-06 10:33:00,5525330000000000,"Newhall, CAli4nia",Pacific Time (US & Canada)
positive,yes,HipsterPandaaa,0,Bruh!! #Coachella2015 http://t.co/hidzWTr3zQ,,2015-01-06 10:33:00,5525330000000000,France,Mountain Time (US & Canada)
positive,yes,RELLISIS,0,Ugh hope I come home on time #coachella #coachella2015 http://t.co/bktGl12lA7,,2015-01-06 10:33:00,5525330000000000,South Korea but CALI for life ,
positive,yes,SpencerRinkus,0,Interesting... http://t.co/eM4OeFHScT #Coachella2015,,2015-01-06 10:32:00,5525330000000000,"San Francisco, Calif.",Pacific Time (US & Canada)
positive,yes,bradwingood,0,"Got my passes, WHOS COMIN WITH US?! #Coachella2015 http://t.co/j6uQtcFd7t",,2015-01-06 10:32:00,5525330000000000,"Los Angeles, California",Quito
positive,yes,TZeeky,0,We couldn't be more excited for this ridiculously amazing #coachella2015 lineup! Everyone get yourâ€_ http://t.co/YGD3UPXMEv,,2015-01-06 10:32:00,5525330000000000,,Arizona
positive,yes,Tou_Shayee,0,"Drake, Tyler the creator, the weekend, lykke li, ab soul .. #Coachella2015 http://t.co/rGqUUEWJTj",,2015-01-06 10:32:00,5525330000000000,,Central Time (US & Canada)
positive,yes,walkoffhbp,0,"Rae and Ghost on Friday, The Weeknd on Saturday, the rest #WhoCarez. #Coachella2015",,2015-01-06 10:31:00,5525330000000000,"Calabasas, CA",Pacific Time (US & Canada)
positive,yes,TDUN1,0,Salute @flyinglotus #Coachella2015 _Ÿ™è,,2015-01-06 10:31:00,5525330000000000,757 VA ,Eastern Time (US & Canada)
positive,yes,JessePopez,1,Drinking and draking? For sure #Coachella2015,,2015-01-06 10:31:00,5525330000000000,,America/Los_Angeles
positive,yes,hugov89,0,"#Coachella2015 AC/DC, Jack White, Drake, Tycho, Florence and the Machine !",,2015-01-06 10:31:00,5525330000000000,,Pacific Time (US & Canada)
positive,yes,lilmayito,0,Fuck Yeah!!!! COACHELLA!!!! _Ÿ™Œ_Ÿ_¶_Ÿ___ŸŒ´â˜€ï¸èâ›ºï¸è_Ÿ˜_ #soready #birthdayweekend #Coachella2015 #April #goodtimesâ€_ http://t.co/2xtZTXmJ58,,2015-01-06 10:31:00,5525330000000000,"Santa Monica, California ",
positive,yes,brattbrains,1,Can finally see interpol at #Coachella2015 this time ill be able to remember it lol,,2015-01-06 10:30:00,5525330000000000,,Arizona
positive,yes,ALPHABRAV0,0,I can't wait!!! #Coachella2015 http://t.co/LdCf3fHtVW,"[46.28126632, -119.19442297]",2015-01-06 10:30:00,5525330000000000,"Walla Walla, WA â_¡ï¸è W Pasco, WA",Pacific Time (US & Canada)
positive,yes,Thrive69,0,"#Coachella2015 what a beautiful year this is going to be, amazing lineup!",,2015-01-06 10:30:00,5525330000000000,So Cal,Arizona
positive,yes,Hollywood,0,"BREAKING:@coachella lineup announced, #Oneders to make appearance? http://t.co/2mrJAaPIoI#Coachella2015 http://t.co/XGuvXFQKeL",,2015-01-06 10:30:00,5525330000000000,,Pacific Time (US & Canada)
positive,yes,viley24,0,Holy Music Batman. #COACHELLA2015 summi_bear summi_bear summi_bear #WERETHERE !!!! _Ÿ™Œ_Ÿ™Œ_Ÿ™Œ_Ÿ™Œ_Ÿ™Œ http://t.co/k9a0KAGoxm,,2015-01-06 10:30:00,5525330000000000,ABQ,Mountain Time (US & Canada)
positive,yes,BlakeAndrue,1,"R3hab, Marina and the Diamonds, and Florence and the Machine on Sunday. I think I might die of happiness. #Coachella2015","[33.73377991, -116.36906433]",2015-01-06 10:30:00,5525330000000000,PDâ˜ùï¸è,Pacific Time (US & Canada)
positive,yes,Chelsi_Kunin,0,april can you get here faster? #Coachella2015 http://t.co/3wBKqic7r8,,2015-01-06 10:29:00,5525320000000000,"San Diego, CAâ˜€ï¸è",Pacific Time (US & Canada)
positive,yes,cv_luna,0,Woohoo!!!!! Coachella line up has been announced!!! #Coachella2015 #Weekend2,,2015-01-06 10:28:00,5525320000000000,Los Angeles,Pacific Time (US & Canada)
positive,yes,fuckyouimcamron,0,â€œ@Jen_2point_oh: #Coachella2015 http://t.co/Z2HkjPioM7â€ù if this is real i'm going,"[29.68814766, -91.26139965]",2015-01-06 10:28:00,5525320000000000,Louisiana ,Central Time (US & Canada)
positive,yes,MusicMumbler,0,dang it @coachella your lineup makes me want to go to the desert &amp; spend a lot of money I don't have. #Coachella2015,,2015-01-06 10:28:00,5525320000000000,"New York, NY",Eastern Time (US & Canada)
positive,yes,faithrosee,0,I'm probably the only person excited about Drake headlining. #coachella2015,,2015-01-06 10:28:00,5525320000000000,,
positive,yes,thekittensmile,0,Coachella 2015 lineup!!! #coachella #coachella2015 #indio http://t.co/nPyOPl3t8V,,2015-01-06 10:28:00,5525320000000000,The Orange Curtain,
positive,yes,Tladyxo,5,GOING EVEN IF I HAVE TO SELL MY GRANDMA #Coachella2015 http://t.co/yUVtlAmGcU,,2015-01-06 10:28:00,5525320000000000,Slab City,
positive,yes,giveittothejew,0,Decent lineup for #Coachella2015 #coachellalineup,,2015-01-06 10:27:00,5525320000000000,worldwide ,Mountain Time (US & Canada)
positive,yes,itsvividrew,3,Holy fucking shit. Yes _Ÿ˜__Ÿ‘è_Ÿ‘è_Ÿ‘è #Coachella2015 http://t.co/KOXuvyoyRR,,2015-01-06 10:27:00,5525320000000000,eptx. ,Arizona
positive,yes,BiancaMarcus,0,"Errybody likes @acdc!!! _Ÿ˜ç@NotMarkCameron: ""Hipsters like AC/DC? http://t.co/LXeVDZrZCl"" @coachella #Coachella2015",,2015-01-06 10:27:00,5525320000000000,London ON Canada #LdnOnt,Eastern Time (US & Canada)
positive,yes,Zachgripenstraw,0,Life is good #Coachella #Coachella2015 http://t.co/rw6GkeuXpz,"[0.0, 0.0]",2015-01-06 10:27:00,5525320000000000,"San Francisco, CA",Arizona
positive,yes,Briana_Vega4,0,#Coachella2015 line up has me like _Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç,"[31.90557131, -102.33682216]",2015-01-06 10:27:00,5525320000000000,,
